gene_id,base_mean,log2_fold_change,lfc_se,stat,pvalue,padj,zero_inflated,converged
gene_990,130.50460604886808,6.62064543972213,2.7372304407165267,2.418738788389713,NA,NA,false,true
gene_991,151.83423219504908,-1.7560556428116447,2.349801427294477,0.7473208682290821,NA,NA,false,true
gene_992,160.00774345762744,7.162356260140678,2.8656180461630663,2.499410648858368,0.012440006526116817,0.09124776808129087,false,true
gene_993,120.00624609464687,-3.319217708731638,2.6110113304423854,1.2712383397314713,NA,NA,false,true
gene_994,154.18689210500426,2.4008060549505563,2.3171621133548097,1.0360975786345161,0.30015662174855984,0.6131752244178372,false,true
gene_995,39.03114405662102,-0.948700285831218,2.153827208431816,0.44047186427826723,0.6595953857794076,0.8877261207106313,false,true
gene_996,267.9496245265668,2.183761531576812,2.829963046898209,0.7716572603201767,NA,NA,false,true
gene_997,23.708679346184955,-1.1115023370302812,1.972603706226006,0.5634696586659124,0.5731151151858171,0.8340455741322055,false,true
gene_998,76.08312976003025,8.101098606474338,2.374593196607359,3.4115732404390706,0.0006458914709964715,0.021677732495319076,false,true
gene_999,251.61110370588608,-1.2506370630022134,2.829675548446748,0.44197189451232577,0.6585095440623011,0.8877261207106313,false,true
gene_1000,13.833458034525211,-1.2637788575397273,2.110593700571724,0.5987788446432827,0.5493203715350164,0.8198003089138826,false,true
